t_s,ax,ay,az,gx,gy,gz,led
3.970621,4.1563,-0.5794,9.9407,0.4050,0.6941,0.1074,0
3.973773,4.0318,-0.8188,10.2472,0.4466,0.6035,0.1231,0
3.978290,2.8970,-0.8332,10.4962,0.4962,0.4900,0.1609,0
3.982377,2.5426,-0.8428,10.3669,0.5199,0.4112,0.1857,0
3.985527,3.1795,-1.3934,10.7452,0.5364,0.3643,0.1932,0
3.988998,3.0885,-1.8483,11.1713,0.5596,0.2904,0.1948,0
3.992138,2.7390,-1.3551,11.1235,0.5718,0.2252,0.2006,0
3.995664,3.1029,-0.8045,10.8122,0.5694,0.1442,0.1953,0
3.999793,3.5578,-1.0678,10.8793,0.5764,0.0709,0.1660,0
4.002991,3.6727,-1.3168,11.2480,0.5862,-0.0061,0.1439,0
4.006141,4.3239,-0.7853,11.0612,0.5798,-0.0874,0.1058,0
4.009835,5.5689,-0.8332,11.0038,0.5529,-0.2377,0.0099,0
4.015066,5.6216,-1.6233,11.2815,0.5383,-0.3419,-0.0562,0
4.018277,5.6647,-1.9824,11.0564,0.5164,-0.4234,-0.1039,0
4.021798,5.2768,-2.3750,10.5105,0.4618,-0.5111,-0.1911,0
4.025058,4.2808,-3.0502,10.6829,0.3904,-0.6131,-0.2545,0
4.028142,4.0510,-3.1747,11.0516,0.3307,-0.7003,-0.3083,0
4.032608,3.1556,-3.0023,11.6071,0.2577,-0.8071,-0.3595,0
4.036312,1.9585,-2.6576,11.6693,0.1953,-0.8727,-0.3754,0
4.039420,1.3120,-2.3415,11.7555,0.1460,-0.9363,-0.3635,0
4.042649,1.2258,-2.0351,11.9279,0.0978,-1.0070,-0.3304,0
4.047205,0.5124,-1.4269,12.3254,0.0813,-1.0333,-0.2958,0
4.050856,-0.0048,-0.9864,12.4259,0.0645,-1.0624,-0.2529,0
4.054006,0.7183,-0.7422,12.4738,0.0637,-1.0704,-0.2302,0
4.057609,1.4078,-0.3160,12.5265,0.0624,-1.0794,-0.2308,0
4.060627,2.3128,0.4357,13.1585,0.0831,-1.1080,-0.2225,0
4.064955,3.6344,1.9201,13.8912,0.1167,-1.1506,-0.2388,0
4.068303,3.6583,2.4900,14.1018,0.1729,-1.1884,-0.2635,0
4.071485,3.2896,2.8156,14.3077,0.2161,-1.2217,-0.2814,0
4.074713,2.9544,2.7533,13.8050,0.3080,-1.2641,-0.3107,0
4.079874,3.2178,2.1548,12.1721,0.3632,-1.2947,-0.3360,0
4.083534,2.9832,1.6424,11.3916,0.3821,-1.3041,-0.3515,0
4.086578,2.4852,1.4796,11.2432,0.4093,-1.3320,-0.3627,0
4.090179,2.1117,1.1492,11.2432,0.4271,-1.3302,-0.3669,0
4.093161,1.5993,1.0870,11.0181,0.4415,-1.3334,-0.3613,0
4.096502,0.6895,0.9481,10.7260,0.4418,-1.3219,-0.3371,0
4.100643,1.3695,-0.1580,9.9742,0.4293,-1.3129,-0.3216,0
4.103863,1.0726,-0.6656,9.6917,0.4042,-1.2969,-0.2894,0
4.106946,0.7470,-0.9194,9.1171,0.2928,-1.2582,-0.2068,0
4.115823,0.7614,-1.7621,7.6710,0.2134,-1.2398,-0.1564,0
4.120475,1.1971,-1.3264,7.2018,0.1444,-1.2212,-0.1090,0
4.123571,1.5850,-0.9912,7.2544,0.0810,-1.2145,-0.0706,0
4.126817,2.1165,-0.6321,7.5896,0.0274,-1.2188,-0.0346,0
4.131053,2.2889,-0.0287,7.9200,-0.0181,-1.2167,-0.0021,0
4.134568,1.9920,0.4262,8.2935,-0.0562,-1.2015,0.0160,0
4.138258,1.6281,0.7470,8.7340,-0.0885,-1.1916,0.0480,0
4.142737,2.0590,1.1253,9.4906,-0.0975,-1.1575,0.0648,0
4.147172,1.8723,1.7095,9.9742,-0.0991,-1.1247,0.0786,0
4.150819,1.2067,1.9776,10.3046,-0.0919,-1.0941,0.0975,0
4.153958,1.0487,2.1596,10.5584,-0.0751,-1.0437,0.1210,0
4.157153,1.1875,2.4565,10.8601,-0.0576,-0.9995,0.1364,0
4.160136,1.5467,2.8012,11.0325,-0.0301,-0.9630,0.1460,0
4.164658,2.0255,2.8922,10.9894,0.0197,-0.8988,0.1588,0
4.168348,2.6097,2.7342,10.5489,0.0400,-0.8780,0.1580,0
4.171561,3.3279,2.3128,9.9216,0.0722,-0.8623,0.1575,0
4.174838,3.7206,2.2362,9.7731,0.0829,-0.8455,0.1490,0
4.179402,3.8547,2.2984,9.9838,0.0978,-0.8162,0.1346,0
4.183339,3.5817,2.3846,10.5536,0.1034,-0.8007,0.1276,0
4.186408,2.8635,2.5714,10.9511,0.1247,-0.7493,0.0989,0
4.190014,2.3224,3.0646,11.2767,0.1324,-0.6915,0.0805,0
4.193027,2.0542,3.3567,11.6167,0.1455,-0.6195,0.0576,0
4.196388,2.2889,3.5434,12.1003,0.1687,-0.5372,0.0296,0
4.200353,2.4181,3.7350,12.6605,0.1927,-0.4565,0.0024,0
4.203627,2.3894,3.8690,12.8186,0.2212,-0.3669,-0.0224,0
4.206821,2.4900,3.7158,12.7898,0.2393,-0.2934,-0.0376,0
4.211056,2.9928,2.3990,12.0955,0.2579,-0.1895,-0.0416,0
4.215925,3.6488,1.9058,11.5496,0.2518,-0.1516,-0.0370,0
4.219042,3.7445,1.6903,11.4586,0.2388,-0.1170,-0.0203,0
4.222219,4.0749,1.1779,11.3725,0.2246,-0.1042,0.0093,0
4.225400,4.5011,0.8859,11.0612,0.2206,-0.0943,0.0298,0
4.228718,4.6591,0.7805,10.6255,0.1964,-0.0845,0.0645,0
4.232607,4.7070,0.7614,10.4914,0.1617,-0.0895,0.1029,0
4.235984,4.9321,0.6512,10.4866,0.1474,-0.0925,0.1364,0
4.239165,5.1380,0.8092,10.5967,0.1282,-0.0981,0.1681,0
4.243376,4.9081,1.0870,10.5345,0.0919,-0.0949,0.1919,0
4.247493,4.8602,1.1779,10.4052,0.0735,-0.0874,0.2073,0
4.250769,4.9943,1.1636,10.3190,0.0530,-0.0765,0.2049,0
4.253941,4.7645,1.3216,10.2089,0.0309,-0.0565,0.1879,0
4.257025,4.6112,1.3216,10.0796,0.0176,-0.0293,0.1833,0
4.259962,4.3574,1.3408,10.0413,-0.0059,-0.0085,0.1743,0
4.264039,4.1228,1.4174,9.8162,-0.0216,0.0370,0.1532,0
4.267420,3.5291,1.3838,9.6534,-0.0304,0.0810,0.1426,0
4.270616,2.8970,1.1971,9.4858,-0.0461,0.1148,0.1447,0
4.274233,2.7438,1.0008,9.2847,-0.0682,0.1860,0.1418,0
4.278945,2.3511,0.7470,9.1602,-0.0874,0.2521,0.1474,0
4.282661,2.3942,0.9337,9.0405,-0.0946,0.2875,0.1551,0
4.285773,2.6671,1.0343,8.9974,-0.0949,0.3259,0.1508,0
4.289049,2.8347,0.9912,8.9399,-0.1055,0.3560,0.1490,0
4.292018,2.7533,0.9673,8.8633,-0.1053,0.3965,0.1490,0
4.295449,2.7821,0.8284,8.6191,-0.1085,0.4530,0.1407,0
4.300232,2.5762,0.6033,8.3606,-0.1114,0.4852,0.1396,0
4.303400,2.3367,0.4022,8.1020,-0.1159,0.5177,0.1399,0
4.307004,2.2745,0.2825,7.7381,-0.1274,0.5553,0.1388,0
4.311405,2.4277,0.1820,7.4460,-0.1330,0.5945,0.1447,0
4.315347,2.4373,0.1389,7.3263,-0.1420,0.6163,0.1380,0
4.318354,2.8395,0.1484,7.2496,-0.1569,0.6307,0.1330,0
4.321699,3.0598,0.2251,7.1443,-0.1580,0.6424,0.1204,0
4.324697,3.1939,0.2538,7.1251,-0.1703,0.6550,0.1058,0
4.327918,3.3567,0.3783,7.0916,-0.1788,0.6683,0.0759,0
4.332249,3.2561,0.3687,7.2113,-0.1823,0.6760,0.0645,0
4.335428,2.9401,0.3974,7.3310,-0.1940,0.6869,0.0426,0
4.338656,2.7294,0.3304,7.3502,-0.1974,0.6949,0.0298,0
4.343150,2.6240,0.3160,7.3694,-0.2049,0.7115,0.0139,0
4.347388,2.6480,0.2203,7.2688,-0.2097,0.7245,0.0091,0
4.350560,2.6911,0.1772,7.1778,-0.2132,0.7221,0.0107,0
4.353643,2.8539,0.2011,7.1060,-0.2225,0.7232,0.0011,0
4.356802,2.9592,0.1484,7.0916,-0.2300,0.7173,-0.0032,0
4.359755,3.0263,0.0239,7.0102,-0.2318,0.7171,-0.0141,0
4.363119,3.0167,-0.0239,6.9576,-0.2414,0.7032,-0.0115,0
4.367364,2.9497,-0.0670,6.9288,-0.2542,0.6891,-0.0184,0
4.370663,3.0646,-0.0958,6.9145,-0.2670,0.6749,-0.0085,0
4.373789,2.9209,-0.1389,6.9959,-0.2694,0.6568,-0.0133,0
4.378215,2.9161,-0.2298,7.0054,-0.2942,0.6249,-0.0173,0
4.382902,2.8970,-0.2011,6.9671,-0.3027,0.6065,-0.0179,0
4.386013,2.8683,-0.2155,6.9097,-0.3227,0.5828,-0.0234,0
4.389555,2.8060,-0.2586,6.9671,-0.3368,0.5710,-0.0285,0
4.392606,2.6767,-0.3112,7.0390,-0.3544,0.5470,-0.0341,0
4.395931,2.6528,-0.3065,7.1347,-0.3778,0.5281,-0.0360,0
4.399905,2.5809,-0.2682,7.1108,-0.3933,0.5103,-0.0421,0
4.403181,2.5570,-0.3543,7.1491,-0.4090,0.4924,-0.0458,0
4.406374,2.4804,-0.3400,7.1970,-0.4255,0.4724,-0.0477,0
4.410740,2.4086,-0.3400,7.2401,-0.4570,0.4495,-0.0453,0
4.414843,2.2027,-0.3352,7.3119,-0.4687,0.4285,-0.0461,0
4.418079,2.1356,-0.4310,7.4412,-0.4871,0.4210,-0.0512,0
4.421276,1.9872,-0.3783,7.5130,-0.4999,0.4064,-0.0461,0
4.424417,1.9393,-0.3017,7.5705,-0.5177,0.3938,-0.0504,0
4.427892,1.9106,-0.3112,7.7285,-0.5271,0.3749,-0.0514,0
4.432259,1.8818,-0.1580,7.9727,-0.5332,0.3672,-0.0472,0
4.435525,1.8100,-0.0670,8.2265,-0.5415,0.3579,-0.0490,0
4.438660,1.8914,0.0622,8.4324,-0.5425,0.3461,-0.0458,0
4.443446,1.8244,0.3783,8.7771,-0.5319,0.3238,-0.0445,0
4.449991,1.8531,0.7183,9.2512,-0.5223,0.3155,-0.0442,0
4.453824,1.8866,0.9529,9.6295,-0.5028,0.3008,-0.0464,0
4.457759,1.8771,1.1827,9.9072,-0.4743,0.2878,-0.0496,0
4.460908,1.8771,1.4605,10.1801,-0.4410,0.2753,-0.0434,0
4.465521,1.8483,1.7190,10.6111,-0.4106,0.2659,-0.0410,0
4.468862,1.9058,1.8914,10.9319,-0.3661,0.2446,-0.0261,0
4.471995,2.0063,2.0590,11.1522,-0.3206,0.2212,-0.0213,0
4.475180,2.2601,2.1548,11.4108,-0.2745,0.1940,-0.0128,0
4.479733,2.6719,2.5857,11.7890,-0.2268,0.1593,-0.0067,0
4.483342,3.0885,2.8347,12.2344,-0.1796,0.1242,-0.0099,0
4.486486,3.4524,3.1412,12.5935,-0.1260,0.0909,-0.0059,0
4.489709,3.7158,3.5578,13.1394,-0.0722,0.0418,-0.0107,0
4.492681,3.9073,3.8307,13.6469,-0.0027,0.0011,-0.0128,0
4.495938,4.1228,4.3048,14.3604,0.0754,-0.0506,-0.0168,0
4.500127,4.5442,4.7597,15.2271,0.1522,-0.1058,-0.0216,0
4.503465,4.8650,5.0278,15.7826,0.2425,-0.1665,-0.0290,0
4.506512,5.2577,5.2912,16.4482,0.3384,-0.2249,-0.0405,0
4.511129,6.0190,5.6120,17.3340,0.4533,-0.3110,-0.0592,0
4.514959,6.5457,5.9759,17.8991,0.5529,-0.3901,-0.0706,0
4.518092,6.7229,6.1148,18.3204,0.6582,-0.4714,-0.0917,0
4.521225,7.0246,6.3255,18.7897,0.7306,-0.5276,-0.1074,0
4.524407,7.1874,6.4404,19.2877,0.8418,-0.6105,-0.1284,0
4.527627,7.4316,6.7086,20.0538,1.0453,-0.7578,-0.1732,0
4.534731,7.3694,6.6511,20.6284,1.1383,-0.8258,-0.1905,0
4.537974,7.3741,6.7277,20.8391,1.2327,-0.8895,-0.2049,0
4.541523,7.3310,6.5888,21.1600,1.3702,-0.9811,-0.2278,0
4.547410,6.9336,6.3255,21.3036,1.4671,-1.0459,-0.2326,0
4.551221,6.6080,6.1675,21.1456,1.5335,-1.0874,-0.2284,0
4.554571,6.1435,5.7844,20.9876,1.5916,-1.1146,-0.2198,0
4.557809,5.6168,5.4827,20.7482,1.6310,-1.1311,-0.2169,0
4.560863,4.8363,5.2050,20.2645,1.6673,-1.1322,-0.2014,0
4.565277,3.8882,4.7118,19.6181,1.6982,-1.0944,-0.1711,0
4.568885,3.1508,4.2473,19.1392,1.6958,-1.0589,-0.1508,0
4.571996,2.3320,3.7733,18.6077,1.6907,-1.0080,-0.1236,0
4.575351,1.6041,3.4285,17.9900,1.6691,-0.9153,-0.0741,0
4.580006,0.7901,3.0358,17.2287,1.6305,-0.8066,-0.0104,0
4.583693,0.1245,2.9018,16.5344,1.6009,-0.7325,0.0314,0
4.586840,-0.0622,2.7869,16.0076,1.5607,-0.6291,0.0858,0
4.590077,-0.2538,2.6671,15.5815,1.5132,-0.5281,0.1476,0
4.593058,-0.3400,2.3990,14.8776,1.4613,-0.4269,0.2081,0
4.597516,-0.1676,1.9968,14.0396,1.3915,-0.3043,0.2774,0
4.600878,0.1724,1.8387,13.1537,1.3483,-0.2358,0.3139,0
4.604045,0.5363,1.5658,12.2966,1.2899,-0.1386,0.3571,0
4.607336,0.8906,1.2641,11.5879,1.2081,-0.0426,0.3896,0
4.612534,1.2402,1.0247,10.7021,1.1293,0.0589,0.4080,0
4.616113,1.4940,1.0343,10.1370,1.0696,0.1218,0.4029,0
4.619241,1.4365,0.8236,9.8593,1.0128,0.2036,0.3973,0
4.622605,1.5275,0.8140,9.4810,0.9710,0.2537,0.3872,0
4.625720,1.4844,0.7278,9.2225,0.9241,0.3198,0.3704,0
4.629166,1.5275,0.5650,8.6814,0.8588,0.4064,0.3387,0
4.633740,1.5419,0.5267,8.3989,0.8132,0.4700,0.3128,0
4.636901,1.4796,0.4836,8.0876,0.7717,0.5257,0.2875,0
4.640291,1.3791,0.1628,7.4891,0.7194,0.5820,0.2753,0
4.645756,1.5371,-0.1484,6.8235,0.6614,0.6403,0.2582,0
4.650068,1.4844,-0.4693,6.3207,0.6185,0.6667,0.2505,0
4.653191,1.3264,-0.6321,6.0142,0.5729,0.6925,0.2558,0
4.656489,1.3838,-0.8715,5.5929,0.5375,0.7008,0.2590,0
4.659463,1.3743,-1.0630,5.2529,0.4855,0.7168,0.2665,0
4.663623,0.9481,-1.3312,4.9225,0.4258,0.7248,0.2747,0
4.667238,0.8859,-1.2498,4.7309,0.3856,0.7354,0.2886,0
4.670528,0.5411,-1.2785,4.6304,0.3355,0.7562,0.2960,0
4.673945,0.2969,-1.4365,4.4388,0.2814,0.7802,0.3091,0
4.678587,0.1915,-1.5993,3.9648,0.2188,0.8058,0.3131,0
4.682500,0.1245,-1.8340,3.6057,0.1820,0.8194,0.3152,0
4.685567,0.0718,-2.0925,3.2370,0.1250,0.8338,0.3104,0
4.688813,0.0048,-2.2553,3.0454,0.0701,0.8503,0.3184,0
4.691762,-0.1293,-2.5474,2.8299,0.0083,0.8588,0.3192,0
4.696173,-0.3496,-2.8156,2.5139,-0.0783,0.8807,0.3323,0
4.699628,-0.4980,-2.9832,2.3607,-0.1356,0.8950,0.3360,0
4.702767,-0.5794,-3.1795,2.1691,-0.2028,0.9196,0.3501,0
4.705990,-0.6895,-3.3423,2.0207,-0.2971,0.9401,0.3547,0
4.711086,-0.7997,-3.5721,1.7621,-0.4173,0.9689,0.3651,0
4.715231,-0.9720,-3.5147,1.6759,-0.4770,0.9915,0.3738,0
4.718259,-1.0582,-3.5195,1.6568,-0.5494,1.0144,0.3818,0
4.721961,-1.1013,-3.5291,1.5754,-0.6262,1.0419,0.3864,0
4.725021,-1.1205,-3.4764,1.6281,-0.6992,1.0704,0.3904,0
4.728458,-1.3455,-3.2992,2.2075,-0.7775,1.0981,0.3941,0
4.733284,0.1293,-2.8635,2.9784,-0.8306,1.1194,0.3653,0
4.736455,0.0048,-2.4181,3.0742,-0.8775,1.1461,0.3403,0
4.739977,-0.4741,-1.8579,3.6871,-0.9137,1.1730,0.3056,0
4.744475,0.7997,-1.1492,4.8937,-0.9206,1.1828,0.2388,0
4.748371,0.6416,-0.8284,5.1140,-0.9153,1.2089,0.1881,0
4.751705,0.0575,-0.2203,4.9608,-0.9102,1.2068,0.1633,0
4.755351,0.5555,0.1437,5.0709,-0.9068,1.1964,0.1444,0
4.758428,0.9002,0.1580,5.4348,-0.8729,1.1903,0.1188,0
4.762890,0.3735,0.8188,5.6982,-0.8444,1.1490,0.1098,0
4.766258,1.0247,1.4892,6.0621,-0.8047,1.1181,0.1138,0
4.769385,1.7047,2.1165,7.1491,-0.7490,1.0688,0.1092,0
4.772535,1.6759,3.3567,9.1219,-0.6600,1.0000,0.1071,0
4.777851,2.1979,4.2713,9.5385,-0.5532,0.9236,0.1047,0
4.781617,2.8874,4.5059,10.2328,-0.4655,0.8436,0.0901,0
4.784631,3.2944,4.7357,10.9798,-0.3856,0.7973,0.0698,0
4.787672,2.8970,5.4348,10.8266,-0.2673,0.6920,0.0573,0
4.791476,2.9257,5.6838,10.9463,-0.1788,0.6251,0.0450,0
4.795880,2.6384,6.1531,11.9471,-0.0581,0.5268,0.0352,0
4.799428,1.7813,6.7038,12.1865,0.0032,0.4754,0.0405,0
4.802579,1.7478,6.8378,12.1482,0.0906,0.4021,0.0578,0
4.805753,2.3415,6.4500,12.2870,0.1974,0.3224,0.0480,0
4.810989,1.6281,5.1140,11.0421,0.3118,0.2585,0.0109,0
4.815072,-0.1245,3.5338,9.2608,0.3435,0.2587,-0.0088,0
4.818094,-1.8100,2.5187,8.2025,0.3552,0.2984,-0.0394,0
4.821179,-2.3032,1.1349,7.2879,0.3560,0.3344,-0.0624,0
4.824382,-2.0973,-0.2442,6.4691,0.3296,0.3826,-0.0994,0
4.827563,-2.7916,-1.4174,5.5545,0.2899,0.4602,-0.1058,0
4.831628,-3.0885,-2.1596,5.4061,0.2380,0.4754,-0.0983,0
4.834971,-1.5850,-1.9824,4.7788,0.1919,0.5159,-0.1034,0
4.838321,-1.9968,-2.2075,4.7166,0.1175,0.5351,-0.0954,0
4.842648,-1.6472,-2.5139,5.1236,0.0333,0.5564,-0.0695,0
4.847084,-0.4501,-2.3990,4.8842,-0.0093,0.5582,-0.0879,0
4.850376,-2.2218,-2.3942,4.7118,-0.0584,0.5891,-0.0624,0
4.853631,-2.4134,-2.4325,4.5059,-0.1218,0.5998,-0.0232,0
4.857209,-0.3448,-3.1891,4.4101,-0.1777,0.6166,-0.0195,0
4.860304,-0.2682,-3.3758,4.3000,-0.2385,0.6235,-0.0115,0
4.864366,-0.9912,-2.5474,3.8834,-0.3174,0.6107,0.0298,0
4.868025,0.9050,-2.4708,4.0606,-0.3858,0.6134,0.0394,0
4.871217,0.5076,-2.9688,4.7980,-0.4167,0.5963,0.0384,0
4.874569,0.1245,-2.3798,5.2289,-0.4676,0.5633,0.0783,0
4.879280,0.3735,-1.4653,4.9608,-0.5111,0.5492,0.1045,0
4.882953,-0.0096,-1.7286,5.3870,-0.5462,0.5359,0.1370,0
4.886020,0.0814,-2.1691,6.0908,-0.5662,0.5156,0.1593,0
4.889029,-0.0670,-1.6376,5.6838,-0.5931,0.4983,0.1879,0
4.892711,-0.0383,-1.2019,5.2098,-0.6318,0.4900,0.2273,0
4.897158,0.4932,-2.0494,5.6024,-0.6813,0.4463,0.2614,0
4.900507,0.8092,-2.2553,5.6695,-0.7248,0.4154,0.2856,0
4.903631,1.1875,-2.0255,5.3295,-0.7693,0.3813,0.3006,0
4.906916,1.6759,-1.8531,4.7836,-0.8468,0.3275,0.3139,0
4.912064,2.4995,-2.9257,4.8554,-0.9185,0.2534,0.3027,0
4.915900,2.4229,-2.6240,4.7597,-0.9675,0.2052,0.2968,0
4.918965,2.7150,-2.1452,4.6064,-1.0160,0.1561,0.2960,0
4.922099,4.2090,-2.2601,4.9321,-1.0786,0.0759,0.2747,0
4.925521,4.8123,-2.5139,5.5019,-1.1309,-0.0107,0.2481,0
4.928929,5.4253,-2.1883,5.9137,-1.2923,-0.2843,0.1535,0
4.937424,6.4979,-1.6616,6.1292,-1.3539,-0.4359,0.0911,0
4.941602,6.0334,-1.3455,6.3782,-1.4123,-0.5708,0.0426,0
4.946088,4.8746,0.0958,6.0190,-1.4448,-0.6712,0.0203,0
4.949661,4.2377,0.4501,5.9951,-1.4767,-0.7623,0.0040,0
4.952770,2.2170,1.8052,5.9855,-1.5090,-0.8564,0.0442,0
4.956875,6.7516,1.0870,7.1635,-1.5194,-0.9566,0.0493,0
4.960306,7.7716,1.0343,8.5425,-1.5034,-1.0896,0.0312,0
4.963829,8.0637,3.0454,7.5417,-1.5196,-1.3206,-0.0059,0
4.968712,8.9352,1.9632,7.1682,-1.5356,-1.4408,-0.0466,0
4.971806,9.8545,1.4317,8.5090,-1.5481,-1.5756,-0.0770,0
4.975276,11.5257,1.2881,10.5489,-1.5700,-1.8378,-0.1793,0
4.979775,12.2056,2.2841,12.0859,-1.5633,-2.0600,-0.2446,0
4.983095,10.9654,4.0175,12.7180,-1.5719,-2.1791,-0.2835,0
4.986074,11.0564,4.7932,13.6278,-1.5596,-2.3188,-0.3469,0
4.989062,8.5808,5.6743,12.9766,-1.5434,-2.5247,-0.4237,0
4.992699,10.4196,4.9081,13.9343,-1.5063,-2.5085,-0.5015,0
4.997045,8.0685,3.7302,12.4594,-1.4575,-2.6508,-0.5907,0
5.000532,7.2065,1.9585,11.6262,-1.4741,-2.6755,-0.6161,0
5.003687,4.0797,-0.0048,10.4579,-1.5012,-2.6276,-0.6384,0
5.007392,1.1732,-1.1253,9.9120,-1.5596,-2.5122,-0.6142,0
5.012015,-2.4517,-1.9632,10.3908,-1.5916,-2.3998,-0.5388,0
5.015799,-2.9305,-1.3743,10.6159,-1.6065,-2.3046,-0.4437,0
5.018913,-3.7541,-1.0822,11.1043,-1.6156,-2.1035,-0.3341,0
5.022330,-5.2625,-1.1827,11.6741,-1.6134,-1.9870,-0.2068,0
5.025422,-4.9321,-1.0487,11.6741,-1.5974,-1.8117,-0.0634,0
5.029825,-4.6783,-0.1437,12.0572,-1.5721,-1.6065,0.0957,0
5.033338,-4.3048,-1.3886,12.1242,-1.5489,-1.4946,0.2046,0
5.036523,-3.5721,-1.1396,12.1194,-1.5191,-1.3494,0.3376,0
5.039790,-2.5762,0.3831,12.6414,-1.4671,-1.1663,0.4732,0
5.045203,-0.9577,1.1684,13.4698,-1.3550,-1.0160,0.6075,0
5.049160,1.0008,1.1636,13.0580,-1.2825,-0.9563,0.6600,0
5.052308,2.8778,1.9106,12.2056,-1.2105,-0.8761,0.6851,0
5.055891,3.0311,1.8052,12.4211,-1.1130,-0.7810,0.7131,0
5.059399,3.8164,1.3791,12.9670,-1.0280,-0.7338,0.7099,0
5.063398,4.4532,2.3655,13.5272,-0.9254,-0.6654,0.6760,0
5.066756,3.8116,2.3415,13.5655,-0.8314,-0.5801,0.6422,0
5.069940,3.6296,1.9249,13.4794,-0.7669,-0.5348,0.6158,0
5.073132,3.9504,1.4988,13.4267,-0.6400,-0.4056,0.5558,0
5.078503,3.9983,1.3216,13.7523,-0.5319,-0.2750,0.4948,0
5.082322,3.7637,1.3264,13.8481,-0.4423,-0.1865,0.4498,0
5.085461,3.7397,0.8619,13.5081,-0.3834,-0.1263,0.4128,0
5.088654,3.4764,0.2251,13.0484,-0.3128,-0.0266,0.3840,0
5.091799,3.4141,-0.1915,12.7994,-0.2667,0.0738,0.3419,0
5.095349,3.1029,-1.0822,13.2735,-0.2025,0.1924,0.3046,0
5.099792,3.0215,-1.2163,13.2016,-0.1452,0.2859,0.2880,0
5.102959,3.1987,-1.1205,13.0915,-0.1079,0.3821,0.2593,0
5.106288,3.0885,-1.1923,13.1633,-0.0384,0.4852,0.2465,0
5.111641,4.0270,-1.0918,13.7571,0.0328,0.5753,0.2212,0
5.115364,4.2904,-1.0391,14.2263,0.0957,0.6510,0.1988,0
5.118425,4.4532,-0.7230,14.7243,0.1703,0.7197,0.1679,0
5.122075,4.4245,-0.5650,15.1745,0.2470,0.7866,0.1287,0
5.125134,4.3718,-0.2825,15.4570,0.3067,0.8399,0.1015,0
5.128429,3.7541,-0.1293,15.7251,0.4021,0.9390,0.0597,0
5.132515,3.5099,-0.2059,16.0028,0.4820,1.0227,0.0381,0
5.135858,4.0031,0.1772,16.1273,0.5646,1.0896,0.0075,0
5.138999,4.1276,0.0622,15.8257,0.6480,1.1490,-0.0064,0
5.143446,5.0757,-0.2634,15.0308,0.7445,1.1908,-0.0341,0
5.147532,5.2768,-0.8332,14.0588,0.8047,1.2148,-0.0528,0
5.150903,4.6064,-1.3599,13.6517,0.8511,1.2353,-0.0581,0
5.154371,4.0318,-2.3846,12.9861,0.8753,1.2540,-0.0637,0
5.157542,3.8259,-2.5235,12.5456,0.8868,1.2710,-0.0608,0
5.161513,3.0694,-2.8395,12.0476,0.8985,1.2926,-0.0253,0
5.165951,2.6719,-2.7054,11.6215,0.8988,1.3083,0.0083,0
5.169672,2.5618,-2.6001,11.4347,0.8996,1.3115,0.0349,0
5.173116,2.4134,-2.6624,11.4395,0.9052,1.3163,0.0640,0
5.178606,2.4517,-2.3990,11.1570,0.9126,1.3241,0.0938,0
5.182193,2.8252,-2.1596,10.8936,0.9190,1.3137,0.0986,0
5.185347,3.0215,-1.9297,10.7883,0.9244,1.2974,0.1031,0
5.188730,2.8970,-1.8435,10.8409,0.9345,1.2851,0.0983,0
5.191806,3.0742,-1.5706,10.9128,0.9337,1.2756,0.0938,0
5.195354,2.8060,-1.3743,10.8505,0.9427,1.2422,0.0653,0
5.200246,2.5522,-1.1301,10.9080,0.9435,1.2295,0.0421,0
5.203500,2.2410,-1.1157,10.9942,0.9499,1.2092,0.0211,0
5.206873,1.9201,-0.8092,11.0181,0.9441,1.1962,-0.0112,0
5.211572,1.8483,-0.5890,11.0133,0.9401,1.1724,-0.0504,0
5.215344,1.6328,-0.6656,11.0133,0.9398,1.1628,-0.0733,0
5.218397,1.6616,-0.6943,10.9750,0.9353,1.1471,-0.1055,0
5.221983,1.6807,-0.5363,10.7021,0.9217,1.1253,-0.1364,0
5.225046,1.7047,-0.4597,10.3382,0.9126,1.0992,-0.1703,0
5.229572,1.4844,-0.4788,10.2376,0.8900,1.0664,-0.2017,0
5.232906,1.3408,-0.2538,10.1083,0.8740,1.0301,-0.2220,0
5.236092,1.0151,-0.0670,9.9647,0.8585,1.0040,-0.2300,0
5.239444,0.7422,0.0192,9.8019,0.8343,0.9537,-0.2334,0
5.244882,0.7757,0.0718,9.5624,0.8042,0.9001,-0.2273,0
5.248560,0.8188,0.1867,9.3757,0.7967,0.8607,-0.2190,0
5.251620,0.9290,0.1532,9.2847,0.7613,0.8005,-0.2062,0
5.255258,1.0295,0.0958,9.2177,0.7482,0.7626,-0.2046,0
5.258278,1.1253,-0.0048,9.0501,0.7197,0.7005,-0.2030,0
5.262104,1.1827,0.0383,8.6670,0.6638,0.6145,-0.2182,0
5.267423,0.9864,0.3065,8.3510,0.6257,0.5777,-0.2238,0
5.270834,1.0870,0.2394,8.2839,0.5971,0.5399,-0.2332,0
5.273886,1.1349,0.1437,8.1594,0.5697,0.4975,-0.2513,0
5.276861,1.0678,0.2011,7.9009,0.5489,0.4703,-0.2555,0
5.279968,1.0534,0.3112,7.5705,0.5097,0.4175,-0.2723,0
5.284997,1.1636,0.2394,7.3071,0.4575,0.3776,-0.2918,0
5.288342,0.8811,0.2251,7.2592,0.4218,0.3472,-0.2998,0
