t_s,ax,ay,az,gx,gy,gz,led
6.695379,-0.7087,-0.8332,8.8202,0.2614,-0.0610,0.6510,0
6.698539,-0.6752,-0.8667,8.8538,0.2657,-0.0576,0.6526,0
6.701635,-0.7470,-0.8236,8.7963,0.2766,-0.0517,0.6566,0
6.704581,-0.7183,-0.8332,8.7724,0.2766,-0.0533,0.6603,0
6.708476,-0.7518,-0.8284,8.7915,0.2968,-0.0408,0.6688,0
6.716834,-0.7614,-0.8332,8.7724,0.3014,-0.0440,0.6678,0
6.721249,-0.8092,-0.8475,8.8442,0.3027,-0.0397,0.6683,0
6.725463,-0.7805,-0.8619,8.9256,0.3136,-0.0365,0.6734,0
6.728708,-0.8284,-0.8236,8.8633,0.3187,-0.0330,0.6752,0
6.732233,-0.8906,-0.8763,8.8394,0.3243,-0.0357,0.6763,0
6.735337,-0.9194,-0.8715,8.8538,0.3248,-0.0354,0.6835,0
6.738258,-0.8763,-0.8332,8.8585,0.3307,-0.0320,0.6853,0
6.742056,-0.8715,-0.8188,8.8729,0.3419,-0.0309,0.6891,0
6.746523,-0.9290,-0.8619,8.8490,0.3379,-0.0336,0.6957,0
6.749656,-0.8811,-0.8667,8.8394,0.3405,-0.0349,0.6997,0
6.752722,-0.9337,-0.8523,8.9304,0.3472,-0.0333,0.7069,0
6.757906,-1.0343,-0.8619,8.9783,0.3419,-0.0360,0.7075,0
6.761494,-1.0008,-0.8380,8.9687,0.3469,-0.0320,0.7109,0
6.764542,-0.9290,-0.8811,8.9352,0.3467,-0.0376,0.7133,0
6.767789,-0.9385,-0.8332,8.9447,0.3515,-0.0365,0.7197,0
6.770773,-1.0056,-0.8428,8.9687,0.3517,-0.0408,0.7237,0
6.774037,-0.9960,-0.8667,8.9591,0.3557,-0.0397,0.7261,0
6.778004,-1.0487,-0.8523,9.0740,0.3624,-0.0357,0.7394,0
6.781272,-1.0870,-0.9002,9.0118,0.3656,-0.0408,0.7429,0
6.784435,-1.1205,-0.9194,9.0501,0.3640,-0.0405,0.7533,0
6.788544,-1.1827,-0.9146,9.0692,0.3749,-0.0349,0.7623,0
6.792607,-1.1636,-0.9433,9.1075,0.3728,-0.0346,0.7727,0
6.795813,-1.2019,-0.9529,9.0884,0.3749,-0.0434,0.7802,0
6.798842,-1.2163,-0.9577,9.1267,0.3762,-0.0325,0.7906,0
6.802429,-1.2450,-0.9050,9.1650,0.3816,-0.0288,0.8029,0
6.805837,-1.2546,-0.9098,9.1315,0.3845,-0.0298,0.8167,0
6.811582,-1.3072,-0.9194,9.1889,0.3933,-0.0357,0.8250,0
6.815693,-1.2498,-0.9577,9.1985,0.3864,-0.0242,0.8359,0
6.819159,-1.2785,-0.9960,9.2656,0.3885,-0.0216,0.8532,0
6.824875,-1.2977,-0.9720,9.2512,0.3869,-0.0253,0.8697,0
6.829112,-1.2594,-0.9529,9.2177,0.3842,-0.0152,0.8775,0
6.832909,-1.3216,-0.9816,9.3134,0.3781,-0.0203,0.8825,0
6.836211,-1.3838,-0.9385,9.3661,0.3765,-0.0179,0.8940,0
6.839522,-1.3551,-0.9960,9.4332,0.3714,-0.0250,0.9030,0
6.845004,-1.4317,-1.0056,9.5002,0.3656,-0.0240,0.9172,0
6.849278,-1.5036,-0.9864,9.5050,0.3568,-0.0266,0.9233,0
6.852672,-1.4557,-0.9960,9.5529,0.3611,-0.0240,0.9345,0
6.856405,-1.5371,-0.9864,9.5337,0.3413,-0.0269,0.9526,0
6.862002,-1.4653,-1.0199,9.5816,0.3376,-0.0328,0.9587,0
6.865537,-1.4748,-0.9720,9.6295,0.3317,-0.0301,0.9638,0
6.868748,-1.5371,-1.0295,9.6534,0.3262,-0.0306,0.9739,0
6.872570,-1.5658,-1.0439,9.7683,0.3123,-0.0330,0.9891,0
6.877400,-1.5993,-0.9816,9.7444,0.3011,-0.0354,0.9936,0
6.881802,-1.5754,-1.0199,9.7588,0.2955,-0.0365,1.0067,0
6.885781,-1.5610,-0.9864,9.7109,0.2832,-0.0381,1.0192,0
6.891024,-1.5610,-1.0104,9.7300,0.2694,-0.0352,1.0323,0
6.895097,-1.5897,-0.9577,9.6486,0.2582,-0.0386,1.0355,0
6.898402,-1.5467,-0.9864,9.6917,0.2502,-0.0349,1.0493,0
6.901626,-1.5467,-0.9864,9.6822,0.2350,-0.0349,1.0493,0
6.905378,-1.4988,-0.9720,9.6917,0.2278,-0.0333,1.0581,0
6.910244,-1.5610,-0.9768,9.7061,0.2100,-0.0344,1.0627,0
6.914106,-1.5897,-1.0104,9.6630,0.1945,-0.0397,1.0651,0
6.917432,-1.5754,-0.9864,9.7061,0.1809,-0.0421,1.0696,0
6.921127,-1.5850,-0.9290,9.7205,0.1644,-0.0365,1.0802,0
6.926028,-1.4988,-0.9864,9.6343,0.1492,-0.0376,1.0826,0
6.929671,-1.5419,-0.9433,9.6391,0.1348,-0.0373,1.0877,0
6.932890,-1.5562,-0.9337,9.6247,0.1236,-0.0368,1.0944,0
6.935982,-1.5802,-0.9146,9.5385,0.1055,-0.0389,1.1002,0
6.941921,-1.5083,-0.9098,9.5385,0.0826,-0.0418,1.1029,0
6.945783,-1.5610,-0.9385,9.5481,0.0645,-0.0394,1.1053,0
6.949189,-1.5802,-0.9194,9.5146,0.0445,-0.0434,1.1056,0
6.952941,-1.5754,-0.9242,9.5337,0.0234,-0.0458,1.1183,0
6.958067,-1.5562,-0.8906,9.5002,0.0043,-0.0496,1.1199,0
6.962099,-1.5371,-0.9098,9.5050,-0.0083,-0.0493,1.1245,0
6.965589,-1.4892,-0.9002,9.5002,-0.0248,-0.0501,1.1303,0
6.968911,-1.5514,-0.9242,9.5337,-0.0370,-0.0416,1.1341,0
6.972032,-1.5514,-0.9002,9.4523,-0.0576,-0.0440,1.1351,0
6.975736,-1.5036,-0.9050,9.3948,-0.0717,-0.0413,1.1402,0
6.979733,-1.5514,-0.9050,9.3996,-0.0805,-0.0453,1.1437,0
6.983441,-1.5467,-0.8954,9.3853,-0.0983,-0.0469,1.1509,0
6.986713,-1.4844,-0.9146,9.4379,-0.1170,-0.0432,1.1599,0
6.992421,-1.5083,-0.8715,9.4332,-0.1250,-0.0392,1.1642,0
6.995957,-1.4892,-0.9194,9.4044,-0.1396,-0.0352,1.1690,0
6.999083,-1.4413,-0.9385,9.4044,-0.1450,-0.0434,1.1740,0
7.002180,-1.4988,-0.9050,9.4092,-0.1583,-0.0445,1.1778,0
7.005858,-1.4509,-0.8715,9.3374,-0.1716,-0.0405,1.1842,0
7.011172,-1.3886,-0.8811,9.3518,-0.1889,-0.0429,1.1890,0
7.015417,-1.3599,-0.9050,9.3470,-0.1990,-0.0429,1.1887,0
7.019686,-1.3647,-0.8523,9.3470,-0.2145,-0.0589,1.1932,0
7.025144,-1.3216,-0.8428,9.2943,-0.2318,-0.0608,1.1938,0
7.029293,-1.3743,-0.8619,9.3518,-0.2385,-0.0719,1.2033,0
7.033131,-1.3120,-0.8475,9.3374,-0.2422,-0.0786,1.2052,0
7.036494,-1.3791,-0.8332,9.4092,-0.2561,-0.0829,1.2017,0
7.039771,-1.3312,-0.9050,9.4523,-0.2707,-0.0919,1.2111,0
7.045433,-1.3216,-0.8475,9.4523,-0.2819,-0.0981,1.2132,0
7.049630,-1.4126,-0.8811,9.4236,-0.2851,-0.1037,1.2188,0
7.053082,-1.3838,-0.8619,9.4954,-0.2918,-0.1143,1.2271,0
7.056840,-1.4365,-0.8763,9.4954,-0.2984,-0.1196,1.2311,0
7.062583,-1.5371,-0.9385,9.5577,-0.3091,-0.1255,1.2380,0
7.066302,-1.4605,-0.8859,9.6391,-0.3112,-0.1223,1.2420,0
7.069533,-1.4653,-1.0247,9.6534,-0.3054,-0.1247,1.2484,0
7.073394,-1.5275,-0.9194,9.6965,-0.3107,-0.1314,1.2609,0
7.078846,-1.4844,-0.9720,9.7205,-0.3070,-0.1370,1.2601,0
7.083131,-1.5467,-0.9816,9.7540,-0.3139,-0.1410,1.2708,0
7.087060,-1.5179,-0.8811,9.7731,-0.3075,-0.1402,1.2825,0
7.092671,-1.4940,-0.9529,9.7588,-0.3083,-0.1450,1.2899,0
7.096554,-1.4653,-0.9481,9.7396,-0.3091,-0.1455,1.2934,0
7.099839,-1.5083,-0.9433,9.7779,-0.3107,-0.1418,1.2969,0
7.103021,-1.4940,-0.9146,9.7683,-0.3078,-0.1503,1.3043,0
7.107447,-1.4317,-0.9194,9.8306,-0.3080,-0.1522,1.3137,0
7.113190,-1.4748,-0.9385,9.7875,-0.3062,-0.1569,1.3123,0
7.116634,-1.4365,-0.9433,9.7779,-0.3094,-0.1609,1.3185,0
7.120923,-1.4557,-0.9337,9.7588,-0.3083,-0.1641,1.3219,0
7.126880,-1.4365,-0.9768,9.7588,-0.3123,-0.1713,1.3270,0
7.130269,-1.4078,-0.9912,9.8258,-0.3094,-0.1684,1.3267,0
7.133941,-1.4126,-0.9625,9.7971,-0.3107,-0.1767,1.3286,0
7.137088,-1.4365,-0.9673,9.8402,-0.3139,-0.1732,1.3339,0
7.140309,-1.4222,-0.9242,9.8210,-0.3182,-0.1751,1.3344,0
7.145006,-1.4174,-0.9720,9.8545,-0.3192,-0.1756,1.3336,0
7.148828,-1.3934,-0.9912,9.8641,-0.3144,-0.1769,1.3355,0
7.152110,-1.4269,-0.9720,9.8450,-0.3150,-0.1743,1.3307,0
7.155812,-1.3551,-0.9625,9.8019,-0.3150,-0.1652,1.3360,0
7.161600,-1.4222,-1.0391,9.7923,-0.3248,-0.1620,1.3371,0
7.164834,-1.4174,-0.9481,9.7923,-0.3195,-0.1609,1.3302,0
7.167951,-1.3168,-1.0056,9.7636,-0.3187,-0.1580,1.3339,0
7.171219,-1.3168,-0.9242,9.7492,-0.3251,-0.1471,1.3283,0
7.177360,-1.2450,-1.0151,9.7779,-0.3211,-0.1431,1.3304,0
7.181134,-1.3216,-0.9864,9.8066,-0.3195,-0.1391,1.3241,0
7.184463,-1.2450,-1.0199,9.7731,-0.3182,-0.1292,1.3249,0
7.189565,-1.1779,-0.9577,9.8114,-0.3182,-0.1244,1.3161,0
7.193849,-1.2306,-0.9673,9.7540,-0.3235,-0.1124,1.3097,0
7.197235,-1.2067,-0.9337,9.7109,-0.3238,-0.1042,1.3059,0
7.201518,-1.1444,-0.9625,9.7300,-0.3192,-0.1021,1.2990,0
7.205011,-1.0678,-0.9577,9.6247,-0.3246,-0.0917,1.2878,0
7.210139,-1.0822,-0.9720,9.6007,-0.3277,-0.0797,1.2878,0
7.214321,-1.0104,-0.9529,9.5577,-0.3238,-0.0743,1.2761,0
7.217702,-1.0008,-0.9337,9.5577,-0.3296,-0.0717,1.2681,0
7.221388,-0.8763,-0.8859,9.4667,-0.3296,-0.0565,1.2601,0
7.227007,-0.8284,-0.8906,9.3805,-0.3320,-0.0592,1.2476,0
7.230232,-0.8045,-0.9337,9.3661,-0.3336,-0.0520,1.2343,0
7.233380,-0.7566,-0.9146,9.3278,-0.3376,-0.0477,1.2303,0
7.236528,-0.6704,-0.8236,9.2512,-0.3339,-0.0474,1.2167,0
7.242135,-0.5507,-0.8140,9.1889,-0.3411,-0.0421,1.1991,0
7.246007,-0.5650,-0.8475,9.0405,-0.3419,-0.0400,1.1834,0
7.249438,-0.4788,-0.8188,9.0022,-0.3499,-0.0400,1.1732,0
7.253213,-0.4741,-0.7661,8.9878,-0.3539,-0.0312,1.1493,0
7.258360,-0.4453,-0.7901,9.0692,-0.3587,-0.0293,1.1389,0
7.262244,-0.4453,-0.8236,9.0692,-0.3565,-0.0176,1.1250,0
7.265716,-0.4501,-0.8380,9.1028,-0.3597,-0.0104,1.1173,0
7.269044,-0.5459,-0.8667,9.1650,-0.3629,-0.0109,1.1074,0
7.272133,-0.4788,-0.8763,9.1794,-0.3635,-0.0040,1.0976,0
7.276921,-0.4884,-0.9290,9.2177,-0.3613,0.0099,1.0800,0
7.281161,-0.4405,-0.8954,9.2464,-0.3597,0.0208,1.0693,0
7.284573,-0.4741,-0.9529,9.2608,-0.3597,0.0312,1.0589,0
7.289863,-0.4405,-0.8763,9.4044,-0.3592,0.0405,1.0411,0
7.293824,-0.4453,-0.9481,9.4523,-0.3624,0.0469,1.0371,0
7.297054,-0.4788,-0.9577,9.5337,-0.3541,0.0544,1.0285,0
7.300580,-0.4214,-0.9433,9.5720,-0.3523,0.0669,1.0147,0
7.305099,-0.4693,-0.9864,9.6438,-0.3517,0.0786,0.9960,0
7.311804,-0.3496,-0.9960,9.6965,-0.3419,0.0887,0.9880,0
7.316042,-0.2921,-0.9290,9.6007,-0.3357,0.0938,0.9747,0
7.319909,-0.2394,-0.9529,9.5529,-0.3230,0.1050,0.9611,0
7.325433,-0.1676,-0.9768,9.4571,-0.3163,0.1130,0.9481,0
7.329381,-0.1580,-0.9529,9.4092,-0.3152,0.1172,0.9414,0
7.332626,-0.0335,-0.9290,9.3422,-0.3070,0.1143,0.9289,0
7.335841,0.0192,-0.9960,9.3518,-0.2987,0.1167,0.9092,0
7.342381,0.0431,-0.9768,9.3613,-0.2843,0.1178,0.8937,0
7.346505,-0.0479,-0.9960,9.4188,-0.2763,0.1106,0.8796,0
7.349957,-0.1484,-1.0391,9.6151,-0.2673,0.1127,0.8703,0
7.354176,-0.3352,-1.0487,10.0700,-0.2483,0.1167,0.8497,0
7.360253,-0.5746,-1.1253,10.3382,-0.2294,0.1162,0.8407,0
7.363948,-0.6560,-1.1684,10.5584,-0.2153,0.1175,0.8314,0
7.367555,-0.8428,-1.2450,10.7835,-0.2102,0.1210,0.8319,0
7.370747,-0.9577,-1.2881,10.9511,-0.1871,0.1314,0.8290,0
7.374221,-0.9768,-1.2641,11.2671,-0.1588,0.1402,0.8282,0
7.380312,-1.1540,-1.3360,11.4299,-0.1412,0.1593,0.8250,0
7.383868,-1.2354,-1.3838,11.5736,-0.1170,0.1700,0.8255,0
7.387469,-1.2402,-1.3791,11.6502,-0.0954,0.1847,0.8223,0
7.392870,-1.1923,-1.3599,11.6598,-0.0786,0.1903,0.8236,0
7.396701,-1.0870,-1.3168,11.5496,-0.0629,0.2014,0.8242,0
7.400049,-0.9864,-1.2785,11.3964,-0.0453,0.2156,0.8154,0
7.404225,-0.8523,-1.2594,11.2097,-0.0365,0.2249,0.8071,0
7.408613,-0.6369,-1.1684,10.9846,-0.0208,0.2340,0.7885,0
7.414249,-0.3783,-1.0918,10.7069,-0.0080,0.2372,0.7765,0
7.417554,-0.2634,-1.0439,10.6446,-0.0032,0.2441,0.7584,0
7.421455,-0.1915,-1.0678,10.3717,0.0125,0.2422,0.7314,0
7.426597,-0.0718,-1.1061,10.2137,0.0147,0.2403,0.7144,0
7.430256,0.0814,-1.0295,10.0173,0.0221,0.2481,0.6984,0
7.433440,0.2251,-0.9577,9.9120,0.0320,0.2457,0.6797,0
7.436711,0.2873,-0.9864,9.7636,0.0368,0.2414,0.6502,0
7.441643,0.3543,-0.9529,9.6869,0.0509,0.2398,0.6281,0
7.445515,0.4788,-0.9242,9.5577,0.0600,0.2321,0.6083,0
7.448835,0.4597,-0.9098,9.4667,0.0624,0.2318,0.5844,0
7.452702,0.5267,-0.9050,9.4619,0.0834,0.2220,0.5444,0
7.457994,0.6177,-0.8284,9.3230,0.0951,0.2137,0.5124,0
7.462003,0.6225,-0.8475,9.3613,0.0965,0.2004,0.4954,0
7.465326,0.6512,-0.8188,9.3518,0.1053,0.1956,0.4684,0
7.468611,0.6273,-0.8523,9.2464,0.1132,0.1841,0.4466,0
7.471778,0.6129,-0.8140,9.3565,0.1151,0.1772,0.4250,0
7.476491,0.5986,-0.8619,9.3470,0.1236,0.1607,0.3890,0
7.480656,0.5602,-0.8236,9.4140,0.1308,0.1356,0.3584,0
7.484044,0.5171,-0.8523,9.4475,0.1351,0.1284,0.3363,0
7.489402,0.4453,-0.8811,9.6582,0.1466,0.1085,0.3075,0
7.493836,0.3304,-0.8475,9.7396,0.1596,0.0930,0.2835,0
7.497210,0.2155,-0.8811,9.7731,0.1668,0.0781,0.2707,0
7.500830,0.1963,-0.8763,9.8210,0.1788,0.0637,0.2545,0
7.504460,0.1772,-0.9194,9.7971,0.1889,0.0466,0.2422,0
7.508115,0.0862,-0.8859,9.8785,0.2062,0.0290,0.2268,0
7.514127,0.0479,-0.9337,9.8545,0.2164,0.0029,0.2116,0
7.517623,0.0287,-0.9146,9.8114,0.2297,-0.0059,0.2092,0
7.521466,-0.0144,-0.9098,9.7827,0.2443,-0.0269,0.1980,0
7.527063,-0.1053,-1.0104,9.8210,0.2545,-0.0448,0.2001,0
7.530280,-0.1149,-0.9768,9.8402,0.2707,-0.0552,0.1935,0
7.533413,-0.2203,-1.0008,9.7875,0.2854,-0.0749,0.1940,0
7.536512,-0.2490,-0.9481,9.7348,0.2947,-0.0877,0.1951,0
7.540266,-0.3352,-0.9098,9.7444,0.3131,-0.0946,0.1993,0
7.545041,-0.3974,-0.9960,9.7779,0.3283,-0.1079,0.2012,0
7.548727,-0.4118,-0.9625,9.7300,0.3331,-0.1135,0.2094,0
7.552369,-0.5219,-0.9290,9.6917,0.3429,-0.1191,0.2206,0
7.557415,-0.5794,-0.9050,9.6343,0.3560,-0.1279,0.2257,0
7.561327,-0.5698,-0.9194,9.5960,0.3624,-0.1332,0.2310,0
7.564543,-0.6847,-0.9481,9.5672,0.3712,-0.1412,0.2337,0
7.567691,-0.7087,-0.9194,9.5241,0.3709,-0.1431,0.2462,0
7.570974,-0.6752,-0.9768,9.5385,0.3765,-0.1447,0.2531,0
7.575972,-0.7901,-0.9337,9.5385,0.3832,-0.1450,0.2683,0
7.579865,-0.7853,-0.9290,9.4284,0.3869,-0.1439,0.2758,0
7.583310,-0.8667,-0.8811,9.4906,0.3914,-0.1415,0.2856,0
7.587191,-0.9912,-0.9433,9.5050,0.3930,-0.1087,0.3198,0
7.596713,-1.0487,-0.9529,9.5002,0.3893,-0.1023,0.3293,0
7.600271,-1.1349,-0.9050,9.5002,0.3877,-0.0890,0.3427,0
7.603580,-1.1061,-0.9337,9.4715,0.3864,-0.0701,0.3560,0
7.607574,-1.1157,-0.8667,9.4284,0.3778,-0.0485,0.3683,0
7.613662,-1.0965,-0.8523,9.3182,0.3781,-0.0203,0.3840,0
7.618374,-1.0534,-0.8859,9.2943,0.3680,0.0019,0.4013,0
7.628112,-0.9625,-0.7901,9.1171,0.3512,0.0522,0.4258,0
7.633023,-0.9529,-0.7470,9.1411,0.3363,0.0727,0.4343,0
7.636858,-0.9242,-0.7518,9.0549,0.3280,0.0807,0.4413,0
7.642004,-0.9098,-0.7374,8.9974,0.3126,0.0986,0.4429,0
7.645854,-0.8332,-0.7374,8.8873,0.3016,0.1140,0.4461,0
7.649231,-0.7805,-0.6608,8.8442,0.2846,0.1212,0.4525,0
7.653346,-0.7278,-0.6321,8.7963,0.2673,0.1380,0.4559,0
7.658439,-0.6608,-0.6752,8.6814,0.2529,0.1511,0.4586,0
7.662363,-0.6943,-0.6464,8.6239,0.2393,0.1553,0.4565,0
7.665736,-0.6656,-0.6273,8.6143,0.2241,0.1732,0.4615,0
7.669001,-0.6464,-0.5650,8.6622,0.2169,0.1833,0.4623,0
7.672101,-0.6704,-0.5986,8.7005,0.1988,0.1958,0.4618,0
7.676839,-0.6416,-0.6081,8.7149,0.1785,0.2134,0.4626,0
7.680899,-0.6464,-0.6321,8.6766,0.1631,0.2310,0.4602,0
7.684224,-0.6752,-0.5986,8.7436,0.1458,0.2473,0.4626,0
7.687967,-0.6464,-0.5411,8.7867,0.1276,0.2755,0.4612,0
7.693670,-0.6895,-0.5171,8.8107,0.1119,0.2910,0.4594,0
7.696916,-0.6273,-0.5890,8.7628,0.0970,0.3091,0.4599,0
7.700035,-0.6800,-0.5746,8.8346,0.0778,0.3315,0.4628,0
7.703846,-0.6560,-0.5650,8.8729,0.0608,0.3523,0.4570,0
7.707847,-0.5986,-0.5746,8.8298,0.0309,0.3765,0.4562,0
7.713584,-0.5363,-0.5171,8.8298,0.0176,0.3922,0.4557,0
7.717097,-0.5076,-0.4980,8.8346,0.0008,0.4069,0.4490,0
7.720913,-0.4932,-0.5124,8.8298,-0.0221,0.4306,0.4426,0
7.725991,-0.3687,-0.4405,8.8346,-0.0298,0.4410,0.4317,0
7.729592,-0.3783,-0.4836,8.7724,-0.0520,0.4498,0.4357,0
7.732781,-0.3543,-0.4549,8.8969,-0.0634,0.4559,0.4301,0
7.735897,-0.3112,-0.4214,8.8442,-0.0930,0.4631,0.4255,0
7.741773,-0.2873,-0.4357,8.8202,-0.1108,0.4644,0.4202,0
7.745678,-0.3208,-0.4070,8.8681,-0.1250,0.4591,0.4154,0
7.749183,-0.2394,-0.3879,8.9112,-0.1410,0.4567,0.4061,0
7.752966,-0.2729,-0.4118,8.9495,-0.1644,0.4567,0.4018,0
7.758089,-0.2682,-0.4980,9.0214,-0.1793,0.4479,0.4010,0
7.762182,-0.3065,-0.4357,9.0692,-0.1873,0.4410,0.3973,0
7.765938,-0.3400,-0.4166,9.1315,-0.1956,0.4354,0.3946,0
7.769158,-0.4022,-0.4884,9.2177,-0.2113,0.4322,0.3944,0
7.772296,-0.3879,-0.4884,9.3565,-0.2214,0.4223,0.3957,0
7.777778,-0.4932,-0.4549,9.5481,-0.2302,0.4151,0.3925,0
7.781562,-0.5507,-0.4310,9.6055,-0.2441,0.4080,0.4000,0
7.784950,-0.5890,-0.4405,9.6726,-0.2526,0.4064,0.4061,0
7.788773,-0.5698,-0.4932,9.7205,-0.2625,0.3954,0.4080,0
7.794399,-0.6177,-0.4549,9.8258,-0.2758,0.3901,0.4125,0
7.797587,-0.6177,-0.4932,9.8354,-0.2739,0.3770,0.4146,0
7.800691,-0.6943,-0.4788,9.8545,-0.2814,0.3701,0.4247,0
7.804063,-0.6800,-0.4741,9.9695,-0.2825,0.3592,0.4354,0
7.809380,-0.6512,-0.4693,10.0269,-0.2928,0.3392,0.4415,0
7.813389,-0.6081,-0.5076,10.0844,-0.3003,0.3195,0.4487,0
7.816894,-0.6895,-0.4597,10.1227,-0.3011,0.3086,0.4562,0
7.820645,-0.6895,-0.4741,10.1849,-0.3131,0.2785,0.4711,0
7.825615,-0.7230,-0.4357,10.2041,-0.3195,0.2619,0.4727,0
7.829320,-0.7518,-0.4453,10.2424,-0.3254,0.2393,0.4759,0
7.832534,-0.7470,-0.3831,10.3190,-0.3277,0.2284,0.4847,0
7.835632,-0.7566,-0.3974,10.2999,-0.3392,0.1982,0.4916,0
7.839933,-0.8284,-0.4118,10.4435,-0.3491,0.1724,0.5025,0
7.845672,-0.8188,-0.4166,10.4818,-0.3584,0.1516,0.5135,0
7.849144,-0.8380,-0.4214,10.4674,-0.3653,0.1220,0.5177,0
7.853679,-0.8906,-0.4070,10.4674,-0.3717,0.0885,0.5340,0
7.859957,-0.9577,-0.4262,10.5824,-0.3784,0.0626,0.5449,0
7.863409,-0.9481,-0.3783,10.5919,-0.3853,0.0434,0.5526,0
7.866823,-0.9816,-0.3591,10.6973,-0.3909,0.0195,0.5590,0
7.870025,-0.9912,-0.3926,10.6686,-0.3880,-0.0043,0.5649,0
7.873313,-0.9960,-0.3735,10.7691,-0.3962,-0.0389,0.5825,0
7.878919,-1.0965,-0.3735,10.8266,-0.3954,-0.0695,0.5915,0
7.882801,-1.1444,-0.4405,10.7739,-0.3954,-0.0831,0.6030,0
7.886203,-1.1157,-0.4262,10.8074,-0.3930,-0.1108,0.6222,0
7.891513,-1.0726,-0.4070,10.8170,-0.3832,-0.1407,0.6360,0
7.895463,-1.1492,-0.4453,10.8457,-0.3778,-0.1609,0.6518,0
7.898963,-1.2163,-0.4022,10.8888,-0.3768,-0.1839,0.6643,0
7.902376,-1.2546,-0.3831,10.9702,-0.3688,-0.2118,0.6734,0
7.905592,-1.2785,-0.4741,10.9415,-0.3661,-0.2374,0.6912,0
7.910701,-1.3264,-0.4214,10.9223,-0.3488,-0.2737,0.7181,0
7.915442,-1.4126,-0.4645,10.9798,-0.3421,-0.3024,0.7360,0
7.920312,-1.4413,-0.4118,11.0181,-0.3259,-0.3336,0.7642,0
7.926551,-1.3503,-0.4214,10.9511,-0.3163,-0.3629,0.7770,0
7.930611,-1.3695,-0.3783,10.9319,-0.3075,-0.3864,0.7858,0
7.933939,-1.3695,-0.3974,10.8936,-0.3064,-0.4040,0.7951,0
7.937496,-1.4700,-0.4166,10.9128,-0.2952,-0.4426,0.8111,0
7.944030,-1.4700,-0.3352,10.9032,-0.2840,-0.4775,0.8290,0
7.948057,-1.5514,-0.3639,10.8936,-0.2699,-0.4959,0.8391,0
7.951670,-1.5706,-0.3352,10.8793,-0.2593,-0.5361,0.8569,0
7.958017,-1.5850,-0.3352,10.8553,-0.2505,-0.5566,0.8676,0
7.962330,-1.5850,-0.3974,10.7883,-0.2361,-0.5830,0.8769,0
7.966121,-1.5993,-0.4262,10.7691,-0.2316,-0.5955,0.8918,0
7.969442,-1.6903,-0.3687,10.7931,-0.2209,-0.6009,0.8969,0
7.972700,-1.7478,-0.3208,10.7404,-0.2054,-0.6273,0.9140,0
7.979091,-1.7238,-0.3448,10.7164,-0.1974,-0.6414,0.9276,0
7.983093,-1.7621,-0.2921,10.6063,-0.1892,-0.6462,0.9321,0
7.986774,-1.7765,-0.2921,10.6734,-0.1844,-0.6622,0.9465,0
7.992299,-1.7717,-0.2921,10.5489,-0.1756,-0.6683,0.9497,0
7.996110,-1.8292,-0.3017,10.5728,-0.1713,-0.6749,0.9563,0
7.999438,-1.8387,-0.2873,10.5345,-0.1716,-0.6840,0.9617,0
8.002685,-1.8627,-0.2586,10.5441,-0.1684,-0.6917,0.9654,0
8.007175,-1.9201,-0.2442,10.5201,-0.1665,-0.7059,0.9723,0
8.013375,-1.9920,-0.3783,10.5393,-0.1628,-0.7123,0.9795,0
8.017331,-2.0686,-0.3112,10.5345,-0.1532,-0.7173,0.9875,0
8.022886,-2.1308,-0.3974,10.6207,-0.1444,-0.7250,1.0014,0
8.027006,-2.2122,-0.4118,10.6303,-0.1335,-0.7285,1.0091,0
8.030375,-2.2122,-0.4884,10.6063,-0.1263,-0.7240,1.0214,0
8.033852,-2.2362,-0.5938,10.6063,-0.1066,-0.7280,1.0283,0
8.037013,-2.3320,-0.6129,10.6398,-0.0946,-0.7250,1.0413,0
8.040296,-2.4038,-0.7087,10.6734,-0.0738,-0.7248,1.0637,0
8.045515,-2.4517,-0.7709,10.6973,-0.0562,-0.7099,1.0848,0
8.049329,-2.5426,-0.8284,10.6973,-0.0402,-0.6971,1.0968,0
8.052690,-2.5905,-0.8906,10.7260,-0.0112,-0.6686,1.1319,0
8.058159,-2.6049,-0.9242,10.8026,0.0040,-0.6403,1.1490,0
8.061975,-2.6145,-0.9912,10.9223,0.0173,-0.6131,1.1711,0
8.065117,-2.6863,-1.1061,10.9654,0.0285,-0.5894,1.1860,0
8.068209,-2.6959,-1.1588,11.0708,0.0501,-0.5486,1.2103,0
8.072101,-2.6576,-1.1732,11.0947,0.0690,-0.5068,1.2337,0
8.076913,-2.6288,-1.2019,11.2097,0.0885,-0.4679,1.2529,0
8.080564,-2.6288,-1.2019,11.2671,0.1034,-0.4437,1.2673,0
8.083840,-2.5283,-1.1971,11.3725,0.1215,-0.3954,1.2891,0
8.089102,-2.4948,-1.2163,11.3629,0.1364,-0.3589,1.3022,0
8.093646,-2.3750,-1.2019,11.3629,0.1519,-0.3246,1.3094,0
8.097107,-2.3032,-1.1636,11.3485,0.1591,-0.2936,1.3161,0
8.100636,-2.2170,-1.1013,11.2336,0.1660,-0.2771,1.3177,0
8.103760,-2.0351,-1.0582,11.1235,0.1657,-0.2547,1.3134,0
8.107305,-1.9680,-1.0343,11.0181,0.1668,-0.2244,1.3099,0
8.112198,-1.8004,-1.0008,10.8362,0.1665,-0.1996,1.2958,0
